short,code,x,fit,lo,hi,model,df
3-OH-fluorene,ln_URXP03,4.5258460077763,6.14947538105832,5.96265867242595,6.3362920896907,Linear,15
3-OH-fluorene,ln_URXP03,4.57367275534495,6.15360373899282,5.96717955227811,6.34002792570753,Linear,15
3-OH-fluorene,ln_URXP03,4.62149950291361,6.15773209692732,5.97157535825663,6.343888835598,Linear,15
3-OH-fluorene,ln_URXP03,4.66932625048226,6.16186045486181,5.97584555087552,6.3478753588481,Linear,15
3-OH-fluorene,ln_URXP03,4.71715299805091,6.16598881279631,5.97998984277279,6.35198778281982,Linear,15
3-OH-fluorene,ln_URXP03,4.76497974561956,6.1701171707308,5.98400820161098,6.35622613985063,Linear,15
3-OH-fluorene,ln_URXP03,4.81280649318822,6.1742455286653,5.98790085040446,6.36059020692614,Linear,15
3-OH-fluorene,ln_URXP03,4.86063324075687,6.1783738865998,5.99166826526588,6.36507950793372,Linear,15
3-OH-fluorene,ln_URXP03,4.90845998832552,6.18250224453429,5.99531117062453,6.36969331844406,Linear,15
3-OH-fluorene,ln_URXP03,4.95628673589417,6.18663060246879,5.99883053202803,6.37443067290955,Linear,15
3-OH-fluorene,ln_URXP03,5.00411348346283,6.19075896040329,6.00222754669227,6.3792903741143,Linear,15
3-OH-fluorene,ln_URXP03,5.05194023103148,6.19488731833778,6.00550363201171,6.38427100466385,Linear,15
3-OH-fluorene,ln_URXP03,5.09976697860013,6.19901567627228,6.00866041228075,6.38937094026381,Linear,15
3-OH-fluorene,ln_URXP03,5.14759372616879,6.20314403420677,6.01169970390583,6.39458836450772,Linear,15
3-OH-fluorene,ln_URXP03,5.19542047373744,6.20727239214127,6.01462349940705,6.3999212848755,Linear,15
3-OH-fluorene,ln_URXP03,5.24324722130609,6.21140075007577,6.01743395051634,6.4053675496352,Linear,15
3-OH-fluorene,ln_URXP03,5.29107396887474,6.21552910801026,6.02013335067867,6.41092486534186,Linear,15
3-OH-fluorene,ln_URXP03,5.3389007164434,6.21965746594476,6.0227241172521,6.41659081463742,Linear,15
3-OH-fluorene,ln_URXP03,5.38672746401205,6.22378582387926,6.02520877368543,6.42236287407308,Linear,15
3-OH-fluorene,ln_URXP03,5.4345542115807,6.22791418181375,6.02758993192794,6.42823843169956,Linear,15
3-OH-fluorene,ln_URXP03,5.48238095914936,6.23204253974825,6.02987027529736,6.43421480419914,Linear,15
3-OH-fluorene,ln_URXP03,5.53020770671801,6.23617089768275,6.03205254200069,6.4402892533648,Linear,15
3-OH-fluorene,ln_URXP03,5.57803445428666,6.24029925561724,6.03413950946939,6.44645900176509,Linear,15
3-OH-fluorene,ln_URXP03,5.62586120185531,6.24442761355174,6.036133979637,6.45272124746647,Linear,15
3-OH-fluorene,ln_URXP03,5.67368794942397,6.24855597148623,6.0380387652552,6.45907317771727,Linear,15
3-OH-fluorene,ln_URXP03,5.72151469699262,6.25268432942073,6.03985667731346,6.465511981528,Linear,15
3-OH-fluorene,ln_URXP03,5.76934144456127,6.25681268735523,6.04159051360001,6.47203486111045,Linear,15
3-OH-fluorene,ln_URXP03,5.81716819212993,6.26094104528972,6.04324304841651,6.47863904216293,Linear,15
3-OH-fluorene,ln_URXP03,5.86499493969858,6.26506940322422,6.04481702343787,6.48532178301057,Linear,15
3-OH-fluorene,ln_URXP03,5.91282168726723,6.26919776115871,6.04631513969004,6.49208038262739,Linear,15
3-OH-fluorene,ln_URXP03,5.96064843483588,6.27332611909321,6.04774005060447,6.49891218758195,Linear,15
3-OH-fluorene,ln_URXP03,6.00847518240454,6.27745447702771,6.04909435609605,6.50581459795936,Linear,15
3-OH-fluorene,ln_URXP03,6.05630192997319,6.2815828349622,6.05038059760302,6.51278507232138,Linear,15
3-OH-fluorene,ln_URXP03,6.10412867754184,6.2857111928967,6.05160125402157,6.51982113177183,Linear,15
3-OH-fluorene,ln_URXP03,6.15195542511049,6.2898395508312,6.05275873846419,6.5269203631982,Linear,15
3-OH-fluorene,ln_URXP03,6.19978217267915,6.29396790876569,6.05385539576951,6.53408042176187,Linear,15
3-OH-fluorene,ln_URXP03,6.2476089202478,6.29809626670019,6.05489350069137,6.541299032709,Linear,15
3-OH-fluorene,ln_URXP03,6.29543566781645,6.30222462463468,6.0558752566964,6.54857399257297,Linear,15
3-OH-fluorene,ln_URXP03,6.34326241538511,6.30635298256918,6.05680279530196,6.5559031698364,Linear,15
3-OH-fluorene,ln_URXP03,6.39108916295376,6.31048134050368,6.05767817588964,6.56328450511771,Linear,15
3-OH-fluorene,ln_URXP03,6.43891591052241,6.31460969843817,6.0585033859332,6.57071601094315,Linear,15
3-OH-fluorene,ln_URXP03,6.48674265809106,6.31873805637267,6.05928034158435,6.57819577116099,Linear,15
3-OH-fluorene,ln_URXP03,6.53456940565972,6.32286641430717,6.060010888564,6.58572194005033,Linear,15
3-OH-fluorene,ln_URXP03,6.58239615322837,6.32699477224166,6.06069680331116,6.59329274117216,Linear,15
3-OH-fluorene,ln_URXP03,6.63022290079702,6.33112313017616,6.06133979434616,6.60090646600616,Linear,15
3-OH-fluorene,ln_URXP03,6.67804964836567,6.33525148811065,6.06194150380918,6.60856147241213,Linear,15
3-OH-fluorene,ln_URXP03,6.72587639593433,6.33937984604515,6.06250350913924,6.61625618295106,Linear,15
3-OH-fluorene,ln_URXP03,6.77370314350298,6.34350820397965,6.06302732486262,6.62398908309667,Linear,15
3-OH-fluorene,ln_URXP03,6.82152989107163,6.34763656191414,6.06351440446362,6.63175871936466,Linear,15
3-OH-fluorene,ln_URXP03,6.86935663864029,6.35176491984864,6.06396614231358,6.6395636973837,Linear,15
3-OH-fluorene,ln_URXP03,6.91718338620894,6.35589327778314,6.06438387563757,6.6474026799287,Linear,15
3-OH-fluorene,ln_URXP03,6.96501013377759,6.36002163571763,6.06476888650077,6.6552743849345,Linear,15
3-OH-fluorene,ln_URXP03,7.01283688134624,6.36414999365213,6.06512240379925,6.66317758350501,Linear,15
3-OH-fluorene,ln_URXP03,7.0606636289149,6.36827835158662,6.06544560524207,6.67111109793118,Linear,15
3-OH-fluorene,ln_URXP03,7.10849037648355,6.37240670952112,6.06573961931383,6.67907379972841,Linear,15
3-OH-fluorene,ln_URXP03,7.1563171240522,6.37653506745562,6.0660055272085,6.68706460770273,Linear,15
3-OH-fluorene,ln_URXP03,7.20414387162085,6.38066342539011,6.06624436472709,6.69508248605314,Linear,15
3-OH-fluorene,ln_URXP03,7.25197061918951,6.38479178332461,6.06645712413305,6.70312644251617,Linear,15
3-OH-fluorene,ln_URXP03,7.29979736675816,6.38892014125911,6.06664475596067,6.71119552655754,Linear,15
3-OH-fluorene,ln_URXP03,2.56494935746154,5.95309227671144,5.61089502560917,6.29528952781372,Natural spline,15
3-OH-fluorene,ln_URXP03,2.61277610503019,5.95875169073489,5.6241094527037,6.29339392876608,Natural spline,15
3-OH-fluorene,ln_URXP03,2.66060285259884,5.96441110475834,5.63723484512399,6.29158736439269,Natural spline,15
3-OH-fluorene,ln_URXP03,2.7084296001675,5.97007051878179,5.65026496716747,6.28987607039611,Natural spline,15
3-OH-fluorene,ln_URXP03,2.75625634773615,5.97572993280524,5.66319307833911,6.28826678727137,Natural spline,15
3-OH-fluorene,ln_URXP03,2.8040830953048,5.98138934682868,5.67601189426047,6.28676679939689,Natural spline,15
3-OH-fluorene,ln_URXP03,2.85190984287345,5.98704876085213,5.68871354627675,6.28538397542751,Natural spline,15
3-OH-fluorene,ln_URXP03,2.89973659044211,5.99270817185123,5.70128953048949,6.28412681321297,Natural spline,15
3-OH-fluorene,ln_URXP03,2.94756333801076,5.99836690004391,5.71372851970792,6.2830052803799,Natural spline,15
3-OH-fluorene,ln_URXP03,2.99539008557941,6.00402273784528,5.72601391761087,6.28203155807969,Natural spline,15
3-OH-fluorene,ln_URXP03,3.04321683314806,6.00967326815101,5.73812844737984,6.28121808892218,Natural spline,15
3-OH-fluorene,ln_URXP03,3.09104358071672,6.01531607385678,5.7500549308612,6.28057721685235,Natural spline,15
3-OH-fluorene,ln_URXP03,3.13887032828537,6.02094873785826,5.76177638789635,6.28012108782017,Natural spline,15
3-OH-fluorene,ln_URXP03,3.18669707585402,6.02656884305112,5.77327615263369,6.27986153346856,Natural spline,15
3-OH-fluorene,ln_URXP03,3.23452382342268,6.03217397233105,5.78453800745066,6.27980993721145,Natural spline,15
3-OH-fluorene,ln_URXP03,3.28235057099133,6.03776170859372,5.79554633444538,6.27997708274205,Natural spline,15
3-OH-fluorene,ln_URXP03,3.33017731855998,6.0433296347348,5.80628628357677,6.28037298589282,Natural spline,15
3-OH-fluorene,ln_URXP03,3.37800406612863,6.04887533364996,5.81674395544109,6.28100671185884,Natural spline,15
3-OH-fluorene,ln_URXP03,3.42583081369729,6.05439638823489,5.8269065954019,6.28188618106788,Natural spline,15
3-OH-fluorene,ln_URXP03,3.47365756126594,6.05989038138525,5.83676279439954,6.28301796837096,Natural spline,15
3-OH-fluorene,ln_URXP03,3.52148430883459,6.06535489599673,5.84630269035359,6.28440710163987,Natural spline,15
3-OH-fluorene,ln_URXP03,3.56931105640324,6.07078751496499,5.8555181627704,6.28605686715958,Natural spline,15
3-OH-fluorene,ln_URXP03,3.6171378039719,6.07618582118571,5.86440301213542,6.28796863023599,Natural spline,15
3-OH-fluorene,ln_URXP03,3.66496455154055,6.08154739755456,5.87295311507522,6.29014168003391,Natural spline,15
3-OH-fluorene,ln_URXP03,3.7127912991092,6.08686982696723,5.88116654626841,6.29257310766605,Natural spline,15
3-OH-fluorene,ln_URXP03,3.76061804667786,6.09215069231939,5.88904365877581,6.29525772586296,Natural spline,15
3-OH-fluorene,ln_URXP03,3.80844479424651,6.0973875765067,5.89658711588145,6.29818803713195,Natural spline,15
3-OH-fluorene,ln_URXP03,3.85627154181516,6.10257806242485,5.90380186963179,6.3013542552179,Natural spline,15
3-OH-fluorene,ln_URXP03,3.90409828938381,6.10771973296951,5.91069508387395,6.30474438206506,Natural spline,15
3-OH-fluorene,ln_URXP03,3.95192503695247,6.11281017103635,5.91727600248808,6.30834433958463,Natural spline,15
3-OH-fluorene,ln_URXP03,3.99975178452112,6.11784695952105,5.92355576639473,6.31213815264738,Natural spline,15
3-OH-fluorene,ln_URXP03,4.04757853208977,6.12282768131929,5.92954718549759,6.316108177141,Natural spline,15
3-OH-fluorene,ln_URXP03,4.09540527965843,6.12774991932674,5.93526447373796,6.32023536491551,Natural spline,15
3-OH-fluorene,ln_URXP03,4.14323202722708,6.13261125643907,5.94072295671179,6.32449955616635,Natural spline,15
3-OH-fluorene,ln_URXP03,4.19105877479573,6.13740927555196,5.9459387617542,6.32887978934972,Natural spline,15
3-OH-fluorene,ln_URXP03,4.23888552236438,6.14214155956108,5.95092850006053,6.33335461906164,Natural spline,15
3-OH-fluorene,ln_URXP03,4.28671226993304,6.14680569136212,5.95570894940136,6.33790243332287,Natural spline,15
3-OH-fluorene,ln_URXP03,4.33453901750169,6.15139928252369,5.96029674687235,6.34250181817503,Natural spline,15
3-OH-fluorene,ln_URXP03,4.38236576507034,6.1559214094079,5.96470810294401,6.34713471587178,Natural spline,15
3-OH-fluorene,ln_URXP03,4.43019251263899,6.1603732829022,5.96895804327346,6.35178852253095,Natural spline,15
3-OH-fluorene,ln_URXP03,4.47801926020765,6.16475628249505,5.97305988831526,6.35645267667485,Natural spline,15
3-OH-fluorene,ln_URXP03,4.5258460077763,6.1690717876749,5.97702527603523,6.36111829931457,Natural spline,15
3-OH-fluorene,ln_URXP03,4.57367275534495,6.17332117793019,5.98086422629051,6.36577812956987,Natural spline,15
3-OH-fluorene,ln_URXP03,4.62149950291361,6.17750583274938,5.98458521615186,6.3704264493469,Natural spline,15
3-OH-fluorene,ln_URXP03,4.66932625048226,6.18162713162092,5.9881952630198,6.37505900022204,Natural spline,15
3-OH-fluorene,ln_URXP03,4.71715299805091,6.18568645403325,5.9917000129718,6.37967289509469,Natural spline,15
3-OH-fluorene,ln_URXP03,4.76497974561956,6.18968517947482,5.99510383232144,6.38426652662821,Natural spline,15
3-OH-fluorene,ln_URXP03,4.81280649318822,6.19362468743409,5.99840990085233,6.38883947401585,Natural spline,15
3-OH-fluorene,ln_URXP03,4.86063324075687,6.19750635739951,6.00162030560173,6.39339240919729,Natural spline,15
3-OH-fluorene,ln_URXP03,4.90845998832552,6.20133156885952,6.0047361344064,6.39792700331264,Natural spline,15
3-OH-fluorene,ln_URXP03,4.95628673589417,6.20510170130258,6.0077575686911,6.40244583391405,Natural spline,15
3-OH-fluorene,ln_URXP03,5.00411348346283,6.20881813421713,6.0106839751807,6.40695229325356,Natural spline,15
3-OH-fluorene,ln_URXP03,5.05194023103148,6.21248224709162,6.01351399635841,6.41145049782483,Natural spline,15
3-OH-fluorene,ln_URXP03,5.09976697860013,6.21609541941451,6.01624563958145,6.41594519924758,Natural spline,15
3-OH-fluorene,ln_URXP03,5.14759372616879,6.21965903067425,6.01887636480908,6.42044169653942,Natural spline,15
3-OH-fluorene,ln_URXP03,5.19542047373744,6.22317446035928,6.02140317090467,6.42494574981389,Natural spline,15
3-OH-fluorene,ln_URXP03,5.24324722130609,6.22664308795805,6.02382268044893,6.42946349546718,Natural spline,15
3-OH-fluorene,ln_URXP03,5.29107396887474,6.23006629295902,6.02613122295489,6.43400136296315,Natural spline,15
3-OH-fluorene,ln_URXP03,5.3389007164434,6.23344545485063,6.0283249163117,6.43856599338957,Natural spline,15
3-OH-fluorene,ln_URXP03,5.38672746401205,6.23678195312134,6.03039974621189,6.44316416003078,Natural spline,15
3-OH-fluorene,ln_URXP03,5.4345542115807,6.24007716725959,6.03235164324188,6.44780269127729,Natural spline,15
3-OH-fluorene,ln_URXP03,5.48238095914936,6.24333247675383,6.03417655724367,6.45248839626399,Natural spline,15
3-OH-fluorene,ln_URXP03,5.53020770671801,6.24654926109252,6.03587052849435,6.45722799369069,Natural spline,15
3-OH-fluorene,ln_URXP03,5.57803445428666,6.2497288997641,6.0374297552028,6.4620280443254,Natural spline,15
3-OH-fluorene,ln_URXP03,5.62586120185531,6.25287277225702,6.03885065679548,6.46689488771857,Natural spline,15
3-OH-fluorene,ln_URXP03,5.67368794942397,6.25598225805974,6.04012993245806,6.47183458366142,Natural spline,15
3-OH-fluorene,ln_URXP03,5.72151469699262,6.2590587366607,6.04126461441859,6.47685285890281,Natural spline,15
3-OH-fluorene,ln_URXP03,5.76934144456127,6.26210358754836,6.04225211550241,6.4819550595943,Natural spline,15
3-OH-fluorene,ln_URXP03,5.81716819212993,6.26511819021115,6.04309027055607,6.48714610986623,Natural spline,15
3-OH-fluorene,ln_URXP03,5.86499493969858,6.26810392413754,6.0437773714269,6.49243047684819,Natural spline,15
3-OH-fluorene,ln_URXP03,5.91282168726723,6.27106216881597,6.04431219528994,6.497812142342,Natural spline,15
3-OH-fluorene,ln_URXP03,5.96064843483588,6.2739943037349,6.04469402623242,6.50329458123738,Natural spline,15
3-OH-fluorene,ln_URXP03,6.00847518240454,6.27690170838277,6.04492267012937,6.50888074663616,Natural spline,15
3-OH-fluorene,ln_URXP03,6.05630192997319,6.27978576224803,6.04499846296914,6.51457306152692,Natural spline,15
3-OH-fluorene,ln_URXP03,6.10412867754184,6.28264784481913,6.04492227290571,6.52037341673255,Natural spline,15
3-OH-fluorene,ln_URXP03,6.15195542511049,6.28548933558452,6.04469549642349,6.52628317474555,Natural spline,15
3-OH-fluorene,ln_URXP03,6.19978217267915,6.28831161403266,6.04432004909257,6.53230317897275,Natural spline,15
3-OH-fluorene,ln_URXP03,6.2476089202478,6.29111605965199,6.04379835146721,6.53843376783676,Natural spline,15
3-OH-fluorene,ln_URXP03,6.29543566781645,6.29390405193096,6.04313331073411,6.54467479312781,Natural spline,15
3-OH-fluorene,ln_URXP03,6.34326241538511,6.29667697035802,6.04232829874944,6.5510256419666,Natural spline,15
3-OH-fluorene,ln_URXP03,6.39108916295376,6.29943619442162,6.0413871271161,6.55748526172715,Natural spline,15
3-OH-fluorene,ln_URXP03,6.43891591052241,6.30218310361022,6.04031401994455,6.56405218727588,Natural spline,15
3-OH-fluorene,ln_URXP03,6.48674265809106,6.30491907741225,6.0391135849169,6.5707245699076,Natural spline,15
3-OH-fluorene,ln_URXP03,6.53456940565972,6.30764549531618,6.03779078323484,6.57750020739751,Natural spline,15
3-OH-fluorene,ln_URXP03,6.58239615322837,6.31036373681045,6.036350898983,6.58437657463789,Natural spline,15
3-OH-fluorene,ln_URXP03,6.63022290079702,6.31307518138351,6.03479950838163,6.59135085438538,Natural spline,15
3-OH-fluorene,ln_URXP03,6.67804964836567,6.31578120852381,6.03314244934072,6.59841996770689,Natural spline,15
3-OH-fluorene,ln_URXP03,6.72587639593433,6.3184831977198,6.03138579166388,6.60558060377571,Natural spline,15
3-OH-fluorene,ln_URXP03,6.77370314350298,6.32118252845993,6.02953580818666,6.6128292487332,Natural spline,15
3-OH-fluorene,ln_URXP03,6.82152989107163,6.32388058014369,6.02759894689054,6.62016221339684,Natural spline,15
3-OH-fluorene,ln_URXP03,6.86935663864029,6.32657844859979,6.02558120627796,6.62757569092162,Natural spline,15
3-OH-fluorene,ln_URXP03,6.91718338620894,6.32927631705589,6.02348667783894,6.63506595627285,Natural spline,15
3-OH-fluorene,ln_URXP03,6.96501013377759,6.33197418551199,6.02131891530977,6.64262945571421,Natural spline,15
3-OH-fluorene,ln_URXP03,7.01283688134624,6.33467205396809,6.01908130593943,6.65026280199675,Natural spline,15
3-OH-fluorene,ln_URXP03,7.0606636289149,6.33736992242419,6.01677707555599,6.65796276929239,Natural spline,15
3-OH-fluorene,ln_URXP03,7.10849037648355,6.34006779088029,6.01440929403164,6.66572628772894,Natural spline,15
3-OH-fluorene,ln_URXP03,7.1563171240522,6.34276565933639,6.01198088102687,6.67355043764591,Natural spline,15
3-OH-fluorene,ln_URXP03,7.20414387162085,6.34546352779249,6.00949461191227,6.68143244367271,Natural spline,15
3-OH-fluorene,ln_URXP03,7.25197061918951,6.34816139624859,6.00695312378282,6.68936966871436,Natural spline,15
3-OH-fluorene,ln_URXP03,7.29979736675816,6.35085926470469,6.00435892149373,6.69735960791565,Natural spline,15
2-OH-fluorene,ln_URXP04,3.67106320921585,5.97541627863566,5.69803689229466,6.25279566497666,Linear,15
2-OH-fluorene,ln_URXP04,3.71194153379595,5.97950792810705,5.70535321725046,6.25366263896365,Linear,15
2-OH-fluorene,ln_URXP04,3.75281985837605,5.98359957757845,5.71263082803071,6.25456832712619,Linear,15
2-OH-fluorene,ln_URXP04,3.79369818295616,5.98769122704985,5.71986834302625,6.25551411107344,Linear,15
2-OH-fluorene,ln_URXP04,3.83457650753626,5.99178287652124,5.72706433276086,6.25650142028162,Linear,15
2-OH-fluorene,ln_URXP04,3.87545483211636,5.99587452599264,5.73421731924464,6.25753173274063,Linear,15
2-OH-fluorene,ln_URXP04,3.91633315669646,5.99996617546403,5.74132577547911,6.25860657544896,Linear,15
2-OH-fluorene,ln_URXP04,3.95721148127657,6.00405782493543,5.74838812513859,6.25972752473227,Linear,15
2-OH-fluorene,ln_URXP04,3.99808980585667,6.00814947440682,5.75540274245426,6.26089620635939,Linear,15
2-OH-fluorene,ln_URXP04,4.03896813043677,6.01224112387822,5.76236795232945,6.26211429542699,Linear,15
2-OH-fluorene,ln_URXP04,4.07984645501688,6.01633277334962,5.76928203071638,6.26338351598285,Linear,15
2-OH-fluorene,ln_URXP04,4.12072477959698,6.02042442282101,5.77614320528665,6.26470564035538,Linear,15
2-OH-fluorene,ln_URXP04,4.16160310417708,6.02451607229241,5.78294965642886,6.26608248815596,Linear,15
2-OH-fluorene,ln_URXP04,4.20248142875719,6.02860772176381,5.7896995186085,6.26751592491911,Linear,15
2-OH-fluorene,ln_URXP04,4.24335975333729,6.0326993712352,5.79639088212556,6.26900786034484,Linear,15
2-OH-fluorene,ln_URXP04,4.28423807791739,6.0367910207066,5.80302179530617,6.27056024610702,Linear,15
2-OH-fluorene,ln_URXP04,4.3251164024975,6.04088267017799,5.80959026716398,6.27217507319201,Linear,15
2-OH-fluorene,ln_URXP04,4.3659947270776,6.04497431964939,5.81609427056619,6.27385436873259,Linear,15
2-OH-fluorene,ln_URXP04,4.4068730516577,6.04906596912079,5.82253174593739,6.27560019230418,Linear,15
2-OH-fluorene,ln_URXP04,4.44775137623781,6.05315761859218,5.82890060553142,6.27741463165294,Linear,15
2-OH-fluorene,ln_URXP04,4.48862970081791,6.05724926806358,5.83519873829792,6.27929979782924,Linear,15
2-OH-fluorene,ln_URXP04,4.52950802539801,6.06134091753497,5.84142401536478,6.28125781970517,Linear,15
2-OH-fluorene,ln_URXP04,4.57038634997812,6.06543256700637,5.84757429615188,6.28329083786086,Linear,15
2-OH-fluorene,ln_URXP04,4.61126467455822,6.06952421647777,5.85364743512338,6.28540099783215,Linear,15
2-OH-fluorene,ln_URXP04,4.65214299913832,6.07361586594916,5.85964128917706,6.28759044272126,Linear,15
2-OH-fluorene,ln_URXP04,4.69302132371842,6.07770751542056,5.8655537256587,6.28986130518242,Linear,15
2-OH-fluorene,ln_URXP04,4.73389964829853,6.08179916489195,5.87138263097771,6.2922156988062,Linear,15
2-OH-fluorene,ln_URXP04,4.77477797287863,6.08589081436335,5.87712591978741,6.29465570893929,Linear,15
2-OH-fluorene,ln_URXP04,4.81565629745873,6.08998246383475,5.88278154467953,6.29718338298996,Linear,15
2-OH-fluorene,ln_URXP04,4.85653462203884,6.09407411330614,5.88834750632766,6.29980072028462,Linear,15
2-OH-fluorene,ln_URXP04,4.89741294661894,6.09816576277754,5.89382186399991,6.30250966155516,Linear,15
2-OH-fluorene,ln_URXP04,4.93829127119904,6.10225741224893,5.89920274634576,6.30531207815211,Linear,15
2-OH-fluorene,ln_URXP04,4.97916959577915,6.10634906172033,5.90448836234794,6.30820976109272,Linear,15
2-OH-fluorene,ln_URXP04,5.02004792035925,6.11044071119173,5.90967701231711,6.31120441006634,Linear,15
2-OH-fluorene,ln_URXP04,5.06092624493935,6.11453236066312,5.91476709879517,6.31429762253107,Linear,15
2-OH-fluorene,ln_URXP04,5.10180456951946,6.11862401013452,5.91975713722408,6.31749088304496,Linear,15
2-OH-fluorene,ln_URXP04,5.14268289409956,6.12271565960591,5.9246457662303,6.32078555298153,Linear,15
2-OH-fluorene,ln_URXP04,5.18356121867966,6.12680730907731,5.92943175737161,6.32418286078301,Linear,15
2-OH-fluorene,ln_URXP04,5.22443954325977,6.13089895854871,5.93411402419376,6.32768389290365,Linear,15
2-OH-fluorene,ln_URXP04,5.26531786783987,6.1349906080201,5.93869163044845,6.33128958559176,Linear,15
2-OH-fluorene,ln_URXP04,5.30619619241997,6.1390822574915,5.94316379733288,6.33500071765012,Linear,15
2-OH-fluorene,ln_URXP04,5.34707451700008,6.14317390696289,5.9475299096238,6.33881790430199,Linear,15
2-OH-fluorene,ln_URXP04,5.38795284158018,6.14726555643429,5.9517895205952,6.34274159227338,Linear,15
2-OH-fluorene,ln_URXP04,5.42883116616028,6.15135720590569,5.95594235562926,6.34677205618211,Linear,15
2-OH-fluorene,ln_URXP04,5.46970949074039,6.15544885537708,5.95998831445284,6.35090939630132,Linear,15
2-OH-fluorene,ln_URXP04,5.51058781532049,6.15954050484848,5.9639274719573,6.35515353773966,Linear,15
2-OH-fluorene,ln_URXP04,5.55146613990059,6.16363215431987,5.96776007758604,6.35950423105371,Linear,15
2-OH-fluorene,ln_URXP04,5.5923444644807,6.16772380379127,5.97148655330143,6.36396105428111,Linear,15
2-OH-fluorene,ln_URXP04,5.6332227890608,6.17181545326267,5.97510749016954,6.36852341635579,Linear,15
2-OH-fluorene,ln_URXP04,5.6741011136409,6.17590710273406,5.97862364362679,6.37319056184133,Linear,15
2-OH-fluorene,ln_URXP04,5.714979438221,6.17999875220546,5.98203592751592,6.377961576895,Linear,15
2-OH-fluorene,ln_URXP04,5.75585776280111,6.18409040167685,5.98534540699915,6.38283539635456,Linear,15
2-OH-fluorene,ln_URXP04,5.79673608738121,6.18818205114825,5.98855329047366,6.38781081182284,Linear,15
2-OH-fluorene,ln_URXP04,5.83761441196131,6.19227370061965,5.99166092062757,6.39288648061172,Linear,15
2-OH-fluorene,ln_URXP04,5.87849273654142,6.19636535009104,5.99466976478369,6.39806093539839,Linear,15
2-OH-fluorene,ln_URXP04,5.91937106112152,6.20045699956244,5.99758140468358,6.4033325944413,Linear,15
2-OH-fluorene,ln_URXP04,5.96024938570162,6.20454864903383,6.00039752586506,6.40869977220261,Linear,15
2-OH-fluorene,ln_URXP04,6.00112771028173,6.20864029850523,6.00311990678376,6.4141606902267,Linear,15
2-OH-fluorene,ln_URXP04,6.04200603486183,6.21273194797663,6.00575040782324,6.41971348813001,Linear,15
2-OH-fluorene,ln_URXP04,6.08288435944193,6.21682359744802,6.00829096032895,6.4253562345671,Linear,15
2-OH-fluorene,ln_URXP04,6.12376268402204,6.22091524691942,6.01074355579035,6.43108693804849,Linear,15
2-OH-fluorene,ln_URXP04,6.16464100860214,6.22500689639082,6.01311023528234,6.43690355749929,Linear,15
2-OH-fluorene,ln_URXP04,6.20551933318224,6.22909854586221,6.01539307926289,6.44280401246153,Linear,15
2-OH-fluorene,ln_URXP04,6.24639765776235,6.23319019533361,6.01759419780908,6.44878619285813,Linear,15
2-OH-fluorene,ln_URXP04,6.28727598234245,6.237281844805,6.0197157213588,6.4548479682512,Linear,15
2-OH-fluorene,ln_URXP04,6.32815430692255,6.2413734942764,6.02175979201065,6.46098719654215,Linear,15
2-OH-fluorene,ln_URXP04,6.36903263150265,6.24546514374779,6.02372855542062,6.46720173207497,Linear,15
2-OH-fluorene,ln_URXP04,6.40991095608276,6.24955679321919,6.02562415332109,6.4734894331173,Linear,15
2-OH-fluorene,ln_URXP04,6.45078928066286,6.25364844269059,6.02744871667586,6.47984816870532,Linear,15
2-OH-fluorene,ln_URXP04,6.49166760524296,6.25774009216198,6.02920435947409,6.48627582484988,Linear,15
2-OH-fluorene,ln_URXP04,6.53254592982307,6.26183174163338,6.03089317315705,6.49277031010971,Linear,15
2-OH-fluorene,ln_URXP04,6.57342425440317,6.26592339110478,6.0325172216635,6.49932956054605,Linear,15
2-OH-fluorene,ln_URXP04,6.61430257898327,6.27001504057617,6.03407853707311,6.50595154407923,Linear,15
2-OH-fluorene,ln_URXP04,6.65518090356338,6.27410669004757,6.03557911582208,6.51263426427306,Linear,15
2-OH-fluorene,ln_URXP04,6.69605922814348,6.27819833951896,6.03702091546109,6.51937576357684,Linear,15
2-OH-fluorene,ln_URXP04,6.73693755272358,6.28228998899036,6.0384058519229,6.52617412605782,Linear,15
2-OH-fluorene,ln_URXP04,6.77781587730369,6.28638163846176,6.03973579726484,6.53302747965867,Linear,15
2-OH-fluorene,ln_URXP04,6.81869420188379,6.29047328793315,6.04101257785043,6.53993399801587,Linear,15
2-OH-fluorene,ln_URXP04,6.85957252646389,6.29456493740455,6.04223797293411,6.54689190187499,Linear,15
2-OH-fluorene,ln_URXP04,6.900450851044,6.29865658687594,6.04341371361323,6.55389946013866,Linear,15
2-OH-fluorene,ln_URXP04,6.9413291756241,6.30274823634734,6.0445414821123,6.56095499058238,Linear,15
2-OH-fluorene,ln_URXP04,6.9822075002042,6.30683988581874,6.04562291136564,6.56805686027183,Linear,15
2-OH-fluorene,ln_URXP04,7.02308582478431,6.31093153529013,6.04665958486611,6.57520348571415,Linear,15
2-OH-fluorene,ln_URXP04,7.06396414936441,6.31502318476153,6.04765303674936,6.5823933327737,Linear,15
2-OH-fluorene,ln_URXP04,7.10484247394451,6.31911483423292,6.04860475208471,6.58962491638114,Linear,15
2-OH-fluorene,ln_URXP04,7.14572079852461,6.32320648370432,6.0495161673461,6.59689680006254,Linear,15
2-OH-fluorene,ln_URXP04,7.18659912310472,6.32729813317572,6.0503886710381,6.60420759531333,Linear,15
